epoch,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8
0,0,0.9228100180625916,0.3295600116252899,3.173870086669922,0,3.1780099868774414,0.9244800209999084,0.3110499978065491,470,923,1385,1855,2316,2769,3239,3701
10,0,0.9866600036621094,0.3523600101470947,2.9684898853302,0,2.9719901084899902,0.988569974899292,0.33261001110076904,512,880,1343,1896,2352,2730,3282,3743
20,0.07501,1.0398499965667725,0.37136000394821167,2.8166399002075195,0.07937,2.81892991065979,1.042240023612976,0.3506700098514557,552,837,1309,1925,2375,2701,3324,3778
30,0.14154,1.079390048980713,0.38547998666763306,2.7134599685668945,0.14544,2.71589994430542,1.0817899703979492,0.363970011472702,582,798,1282,1944,2385,2666,3362,3792
40,0.18958,1.1109299659729004,0.39673998951911926,2.6364400386810303,0.19271,2.639709949493408,1.113010048866272,0.3744699954986572,595,764,1264,1978,2385,2649,3395,3789
50,0.23381,1.1425399780273438,0.4080300033092499,2.563499927520752,0.23624,2.5675599575042725,1.144279956817627,0.38499999046325684,582,743,1259,2027,2371,2665,3425,3777
60,0.27577,1.1751699447631836,0.41967999935150146,2.4923200607299805,0.2772,2.4977500438690186,1.176259994506836,0.3957599997520447,553,742,1258,2012,2345,2657,3456,3753
70,0.31263,1.2062699794769287,0.4307900071144104,2.4280600547790527,0.31309,2.434959888458252,1.2065999507904053,0.40595999360084534,520,759,1265,2022,2306,2662,3485,3729
80,0.34649,1.237130045890808,0.4418100118637085,2.367500066757202,0.34467,2.3783199787139893,1.2353399991989136,0.4156300127506256,499,761,1279,2019,2249,2662,3487,3716
90,0.37559,1.2656300067901611,0.451990008354187,2.3141798973083496,0.37236,2.3275299072265625,1.2622900009155273,0.424699991941452,503,750,1290,2019,2191,2666,3486,3703
100,0.40331,1.2946900129318237,0.46237000823020935,2.2622299194335938,0.39898,2.2776501178741455,1.2899399995803833,0.4339999854564667,528,763,1291,2020,2139,2675,3488,3691
110,0.4319,1.326859951019287,0.4738500118255615,2.2073800563812256,0.42577,2.2263100147247314,1.3196799755096436,0.4440099895000458,556,791,1290,2021,2097,2695,3485,3685
120,0.4578,1.3581899404525757,0.48504000902175903,2.1564700603485107,0.45059,2.1776599884033203,1.3491599559783936,0.45392999053001404,578,808,1293,2021,2072,2721,3486,3686
130,0.47848,1.3848600387573242,0.4945699870586395,2.1149399280548096,0.47115,2.1365299224853516,1.3751399517059326,0.4626699984073639,595,819,1298,2021,2076,2706,3487,3689
140,0.49678,1.409809947013855,0.5034800171852112,2.077500104904175,0.48902,2.1001100540161133,1.3989800214767456,0.4706900119781494,603,830,1309,2022,2085,2715,3487,3693
150,0.51423,1.4349100589752197,0.512440025806427,2.0411601066589355,0.50594,2.065049886703491,1.4227399826049805,0.4786800146102905,610,838,1317,2022,2090,2711,3486,3694
160,0.5305,1.4595500230789185,0.5212399959564209,2.006700038909912,0.52192,2.0313799381256104,1.446310043334961,0.4866200089454651,616,845,1318,2022,2096,2713,3486,3689
170,0.54635,1.4848400354385376,0.530269980430603,1.972540020942688,0.53755,1.9979100227355957,1.4705499410629272,0.49476999044418335,620,850,1314,2021,2100,2712,3486,3683
180,0.56152,1.5103100538253784,0.5393700003623962,1.9392600059509277,0.55228,1.9658299684524536,1.4945499897003174,0.502839982509613,622,854,1310,2022,2103,2712,3486,3674
190,0.57584,1.5355900526046753,0.5483999848365784,1.9073400497436523,0.56622,1.934980034828186,1.5183700323104858,0.510860025882721,623,858,1311,2022,2110,2712,3485,3666
200,0.58976,1.56141996383667,0.5576199889183044,1.875789999961853,0.58031,1.903290033340454,1.5436500310897827,0.5193700194358826,624,863,1314,2022,2113,2712,3485,3658
210,0.60389,1.5890300273895264,0.5674800276756287,1.8431999683380127,0.59405,1.871880054473877,1.5695600509643555,0.5280799865722656,626,867,1312,2022,2110,2712,3484,3653
220,0.61776,1.6175999641418457,0.5776799917221069,1.8106399774551392,0.6077,1.8401399850845337,1.5966299772262573,0.5371900200843811,632,875,1310,2022,2108,2713,3483,3649
230,0.63062,1.6455299854278564,0.587660014629364,1.7799099683761597,0.62022,1.8105299472808838,1.6227400302886963,0.5459799766540527,637,889,1312,2022,2108,2714,3482,3646
240,0.64098,1.669100046157837,0.5960699915885925,1.7547800540924072,0.63023,1.786520004272461,1.6445399522781372,0.553309977054596,641,888,1312,2022,2111,2718,3482,3643
250,0.65057,1.691849946975708,0.604200005531311,1.7311700582504272,0.63982,1.7631900310516357,1.6663099527359009,0.5606399774551392,643,890,1312,2023,2118,2730,3481,3639
260,0.66112,1.7179800271987915,0.6135299801826477,1.7048499584197998,0.65002,1.7380499839782715,1.6904100179672241,0.5687400102615356,642,891,1315,2023,2129,2783,3480,3636
270,0.67063,1.7425899505615234,0.6223199963569641,1.6807700395584106,0.65949,1.7143800258636475,1.7137500047683716,0.5766000151634216,642,892,1318,2022,2149,2831,3483,3637
280,0.67952,1.7666200399398804,0.6309000253677368,1.6579099893569946,0.6683,1.6920599937438965,1.7363500595092773,0.5842000246047974,642,893,1322,2023,2164,2817,3481,3634
290,0.68798,1.7903800010681152,0.6393899917602539,1.6359100341796875,0.67679,1.670259952545166,1.7590199708938599,0.5918300151824951,645,893,1333,2023,2165,2812,3480,3628
300,0.69639,1.8150099515914917,0.6481800079345703,1.613700032234192,0.68506,1.6487400531768799,1.781980037689209,0.5995500087738037,646,897,1341,2024,2175,2813,3479,3625
310,0.70467,1.8402800559997559,0.6572099924087524,1.5915499925613403,0.69305,1.6276999711990356,1.8050099611282349,0.6072999835014343,647,899,1348,2023,2190,2806,3478,3622
320,0.71225,1.8643699884414673,0.6658099889755249,1.5709799528121948,0.70053,1.6077300310134888,1.827430009841919,0.6148399710655212,648,904,1355,2023,2204,2806,3477,3615
330,0.71887,1.8862099647521973,0.6736099720001221,1.5528000593185425,0.70737,1.5892900228500366,1.848639965057373,0.6219800114631653,651,906,1358,2024,2207,2802,3478,3597
340,0.72571,1.9095799922943115,0.6819499731063843,1.5337899923324585,0.71373,1.5719200372695923,1.8690600395202637,0.628849983215332,654,915,1354,2023,2207,2776,3476,3593
350,0.73198,1.9317799806594849,0.6898900270462036,1.516160011291504,0.71975,1.5552899837493896,1.889050006866455,0.6355800032615662,655,912,1358,2023,2212,2776,3474,3598
360,0.73768,1.9526499509811401,0.6973400115966797,1.499959945678711,0.72532,1.5397700071334839,1.9080899953842163,0.641979992389679,657,913,1364,2023,2214,2774,3475,3603
370,0.74268,1.9715399742126465,0.7040799856185913,1.4855899810791016,0.73039,1.5255000591278076,1.9259400367736816,0.6479899883270264,660,915,1367,2023,2220,2773,3474,3604
380,0.74705,1.9884799718856812,0.710129976272583,1.4729299545288086,0.7348,1.5129599571228027,1.9419000148773193,0.6533600091934204,662,915,1371,2023,2220,2770,3474,3604
390,0.75084,2.0035600662231445,0.7155200242996216,1.4618500471115112,0.73872,1.501729965209961,1.9564299583435059,0.6582499742507935,662,914,1374,2023,2226,2772,3473,3606
400,0.75439,2.0179600715637207,0.7206599712371826,1.4514100551605225,0.74225,1.4915599822998047,1.9697599411010742,0.6627299785614014,662,911,1373,2023,2228,2772,3473,3607
410,0.7576,2.031320095062256,0.7254300117492676,1.4418699741363525,0.74548,1.4821699857711792,1.9822399616241455,0.6669300198554993,662,909,1374,2023,2230,2772,3473,3607
420,0.76057,2.043869972229004,0.7299100160598755,1.433019995689392,0.74847,1.4734599590301514,1.9939600229263306,0.6708800196647644,662,906,1374,2023,2231,2771,3472,3608
430,0.76324,2.0553700923919678,0.7340199947357178,1.4249999523162842,0.75126,1.4652600288391113,2.005120038986206,0.6746299862861633,662,906,1374,2022,2236,2769,3472,3608
440,0.76572,2.066200017929077,0.7378900051116943,1.4175299406051636,0.75385,1.4575999975204468,2.015660047531128,0.6781700253486633,662,904,1373,2023,2237,2770,3471,3608
450,0.76804,2.0764999389648438,0.741569995880127,1.4104900360107422,0.75625,1.4504799842834473,2.02554988861084,0.6815000176429749,662,902,1373,2023,2237,2770,3471,3608
460,0.77023,2.0863699913024902,0.7450900077819824,1.4038200378417969,0.75847,1.443869948387146,2.034820079803467,0.6846200227737427,662,901,1373,2023,2237,2770,3470,3608
470,0.77225,2.095599889755249,0.7483900189399719,1.3976399898529053,0.76055,1.4376399517059326,2.043639898300171,0.6875900030136108,662,901,1373,2024,2237,2771,3470,3609
480,0.77418,2.104559898376465,0.7515900135040283,1.3916900157928467,0.7626,1.4314700365066528,2.0524399280548096,0.6905500292778015,662,900,1372,2023,2240,2770,3470,3609
490,0.77592,2.1127099990844727,0.7544999718666077,1.3863199949264526,0.76458,1.425469994544983,2.0610899925231934,0.6934599876403809,662,897,1372,2023,2240,2770,3470,3609
500,0.77779,2.1215600967407227,0.7576599717140198,1.3805400133132935,0.76642,1.4198999404907227,2.0691800117492676,0.696179986000061,663,896,1372,2024,2239,2770,3470,3609
510,0.77944,2.1294898986816406,0.7604900002479553,1.3753999471664429,0.76818,1.4145599603652954,2.0769898891448975,0.6988099813461304,664,897,1373,2024,2240,2772,3470,3609
520,0.78126,2.138360023498535,0.7636600136756897,1.36968994140625,0.76989,1.4093199968338013,2.084709882736206,0.7014099955558777,664,896,1373,2023,2240,2771,3470,3609
530,0.7829,2.1464200019836426,0.766539990901947,1.364549994468689,0.77154,1.4042500257492065,2.09224009513855,0.7039399743080139,665,897,1373,2024,2240,2772,3470,3610
540,0.78452,2.1544299125671387,0.7694000005722046,1.3594800233840942,0.77315,1.3992899656295776,2.0996499061584473,0.7064399719238281,665,896,1374,2024,2239,2773,3469,3609
550,0.78614,2.162600040435791,0.7723199725151062,1.3543399572372437,0.77474,1.3944000005722046,2.1070199012756348,0.7089099884033203,666,896,1375,2024,2239,2773,3469,3609
560,0.78786,2.1713600158691406,0.775439977645874,1.348870038986206,0.77636,1.389359951019287,2.114650011062622,0.7114800214767456,667,897,1376,2024,2239,2773,3469,3609
570,0.78916,2.1780099868774414,0.7778199911117554,1.3447599411010742,0.77799,1.3842799663543701,2.122420072555542,0.7140899896621704,670,899,1379,2024,2239,2773,3469,3609
580,0.79107,2.187959909439087,0.7813699841499329,1.3386399745941162,0.77959,1.379289984703064,2.1300899982452393,0.7166799902915955,671,902,1383,2024,2237,2773,3469,3610
590,0.79269,2.1964800357818604,0.7844099998474121,1.3334499597549438,0.78122,1.3741799592971802,2.138010025024414,0.7193400263786316,671,902,1388,2024,2236,2774,3469,3610
600,0.79402,2.2035698890686035,0.7869499921798706,1.3291599750518799,0.78039,1.3767900466918945,2.133960008621216,0.7179800271987915,675,904,1391,2024,2237,2774,3469,3610
610,0.79429,2.205009937286377,0.7874600291252136,1.3282899856567383,0.7819,1.3720500469207764,2.1413300037384033,0.7204599976539612,662,897,1342,2023,2231,2772,3469,3606
620,0.79458,2.2065699100494385,0.7880200147628784,1.3273500204086304,0.78308,1.368340015411377,2.1471500396728516,0.7224100232124329,661,893,1331,2026,2240,2772,3468,3609
630,0.79673,2.2182199954986572,0.7921800017356873,1.3203799724578857,0.78487,1.3626799583435059,2.156059980392456,0.725409984588623,663,894,1332,2025,2236,2772,3468,3609
640,0.7982,2.22625994682312,0.7950500249862671,1.3156100511550903,0.78643,1.357740044593811,2.163909912109375,0.7280499935150146,664,893,1336,2026,2238,2774,3469,3609
650,0.79991,2.235759973526001,0.7984399795532227,1.3100199699401855,0.78805,1.3525500297546387,2.1722099781036377,0.7308499813079834,667,894,1341,2026,2240,2773,3468,3610
660,0.80136,2.243920087814331,0.801360011100769,1.3052599430084229,0.78951,1.3479000329971313,2.1796998977661133,0.7333700060844421,670,896,1347,2026,2240,2772,3469,3610
670,0.80259,2.250890016555786,0.803849995136261,1.3012200593948364,0.79089,1.3434900045394897,2.1868600845336914,0.7357800006866455,670,897,1351,2026,2240,2772,3468,3610
680,0.80374,2.2574799060821533,0.8062000274658203,1.2974200248718262,0.79218,1.3393299579620361,2.1936399936676025,0.7380599975585938,672,898,1356,2027,2240,2773,3468,3610
690,0.80497,2.2646100521087646,0.8087400197982788,1.2933299541473389,0.79339,1.3354099988937378,2.200089931488037,0.7402300238609314,672,898,1359,2026,2240,2773,3469,3610
700,0.80628,2.272239923477173,0.8114699721336365,1.2889900207519531,0.79454,1.3317099809646606,2.206199884414673,0.7422800064086914,672,898,1363,2027,2240,2773,3468,3610
710,0.80741,2.2788798809051514,0.8138399720191956,1.2852400541305542,0.79564,1.3281300067901611,2.2121500968933105,0.7442899942398071,672,898,1366,2026,2242,2773,3468,3610
720,0.80851,2.285399913787842,0.8161699771881104,1.2815699577331543,0.79675,1.3245199918746948,2.218169927597046,0.7463099956512451,673,899,1368,2027,2242,2773,3468,3610
730,0.80963,2.2921199798583984,0.8185700178146362,1.277809977531433,0.7978,1.3210899829864502,2.2239298820495605,0.7482500076293945,673,900,1371,2027,2242,2775,3468,3609
740,0.81033,2.296339988708496,0.8200799822807312,1.2754600048065186,0.79879,1.3178399801254272,2.22940993309021,0.7500900030136108,673,900,1373,2027,2242,2774,3468,3608
750,0.81163,2.3042900562286377,0.822920024394989,1.2710599899291992,0.79981,1.3145099878311157,2.235059976577759,0.751990020275116,674,901,1374,2027,2243,2775,3467,3609
760,0.81263,2.310420036315918,0.8251100182533264,1.2676899433135986,0.80075,1.31141996383667,2.2403299808502197,0.7537599802017212,673,899,1376,2027,2242,2774,3467,3609
770,0.8137,2.3170700073242188,0.8274800181388855,1.264050006866455,0.80164,1.308500051498413,2.2453300952911377,0.7554500102996826,672,898,1377,2027,2243,2775,3468,3609
780,0.81466,2.323009967803955,0.8295999765396118,1.2608200311660767,0.8025,1.3056299686431885,2.2502601146698,0.7571099996566772,673,898,1379,2027,2243,2774,3468,3609
790,0.81482,2.3240199089050293,0.8299599885940552,1.2602699995040894,0.80321,1.3032900094985962,2.254300117492676,0.7584699988365173,673,898,1380,2027,2243,2775,3467,3609
800,0.81644,2.3342700004577637,0.833620011806488,1.2547399997711182,0.8042,1.2999999523162842,2.2600200176239014,0.7603899836540222,673,898,1381,2027,2244,2774,3467,3609
810,0.81747,2.3408501148223877,0.8359699845314026,1.2512099742889404,0.80495,1.2975200414657593,2.2643299102783203,0.7618399858474731,673,897,1383,2027,2245,2775,3467,3608
820,0.81812,2.345020055770874,0.8374599814414978,1.2489800453186035,0.80577,1.294800043106079,2.2690999507904053,0.7634400129318237,673,897,1384,2027,2247,2776,3467,3609
830,0.81869,2.3486900329589844,0.8387699723243713,1.2470300197601318,0.80653,1.292240023612976,2.273590087890625,0.764959990978241,672,895,1386,2027,2247,2775,3467,3608
840,0.81969,2.3551900386810303,0.8410900235176086,1.243589997291565,0.80732,1.2896000146865845,2.2782399654388428,0.7665200233459473,672,895,1387,2027,2248,2776,3466,3608
850,0.82094,2.3633899688720703,0.8440200090408325,1.2392799854278564,0.80783,1.2879199981689453,2.281209945678711,0.767520010471344,672,894,1389,2027,2250,2777,3467,3608
860,0.82105,2.3641200065612793,0.8442800045013428,1.2388999462127686,0.80877,1.2847399711608887,2.286870002746582,0.7694200277328491,672,893,1390,2027,2251,2778,3467,3608
870,0.82176,2.3688199520111084,0.8459600210189819,1.236430048942566,0.80943,1.282539963722229,2.2907800674438477,0.7707399725914001,672,893,1392,2027,2252,2777,3466,3608
880,0.82275,2.3754799365997314,0.8483399748802185,1.2329699993133545,0.81012,1.2801899909973145,2.294980049133301,0.7721499800682068,673,892,1394,2027,2253,2777,3466,3608
890,0.82359,2.3810698986053467,0.8503400087356567,1.2300699949264526,0.81076,1.2780400514602661,2.298840045928955,0.7734500169754028,673,891,1395,2027,2256,2778,3466,3608
900,0.8243,2.3859400749206543,0.8520699739456177,1.2275700569152832,0.81138,1.2759599685668945,2.3025898933410645,0.7747099995613098,673,890,1397,2027,2256,2779,3466,3607
910,0.82492,2.3901000022888184,0.8535599708557129,1.2254300117492676,0.81198,1.2739299535751343,2.306269884109497,0.775950014591217,672,890,1398,2027,2256,2778,3466,3607
920,0.82416,2.3849899768829346,0.8517400026321411,1.2280499935150146,0.81161,1.2751799821853638,2.303999900817871,0.775189995765686,672,890,1400,2027,2258,2778,3466,3608
930,0.82491,2.3900299072265625,0.8535400032997131,1.2254600524902344,0.81257,1.271939992904663,2.3098700046539307,0.7771599888801575,671,889,1370,2027,2259,2778,3467,3604
940,0.82539,2.3933799266815186,0.8547300100326538,1.2237499952316284,0.81297,1.2705600261688232,2.312380075454712,0.7780100107192993,669,888,1363,2028,2260,2777,3466,3606
950,0.82606,2.397979974746704,0.8563699722290039,1.2214000225067139,0.81364,1.268280029296875,2.3165299892425537,0.7793999910354614,671,887,1364,2028,2262,2779,3466,3606
960,0.82722,2.405980110168457,0.8592299818992615,1.2173399925231934,0.81438,1.2657500505447388,2.3211700916290283,0.7809600234031677,672,887,1367,2028,2267,2778,3465,3605
970,0.82814,2.412450075149536,0.8615400195121765,1.2140699625015259,0.8156,1.2616100311279297,2.328779935836792,0.783519983291626,672,887,1371,2027,2288,2782,3464,3602
980,0.82991,2.4249300956726074,0.8659999966621399,1.2078200578689575,0.81599,1.2602699995040894,2.3312599658966064,0.7843599915504456,675,887,1374,2023,2317,2799,3468,3604
990,0.83144,2.435920000076294,0.869920015335083,1.2023799419403076,0.81749,1.2551100254058838,2.3408501148223877,0.7875900268554688,672,882,1376,2023,2311,2794,3465,3607
