epoch,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16
0,0,0.9603099822998047,0.3398599922657013,2.9875199794769287,0,3.080749988555908,0.9600399732589722,0.32210999727249146,253,489,733,977,1230,1466,1719,1963,2199,2443,2696,2940,3176,3429,3665,3918
10,0,0.9646000266075134,0.3413800001144409,2.9742000102996826,0,3.0672800540924072,0.9642599821090698,0.3235200047492981,295,446,692,935,1272,1424,1761,1967,2159,2401,2728,2945,3138,3469,3666,3899
20,0,0.9703400135040283,0.3434099853038788,2.9566099643707275,0,3.0492401123046875,0.9699599742889404,0.325439989566803,332,400,655,895,1316,1380,1805,1965,2130,2367,2759,2957,3139,3511,3698,3883
30,0,0.9761499762535095,0.3454599976539612,2.939039945602417,0,3.030940055847168,0.975820004940033,0.32739999890327454,363,364,641,864,1361,1332,1853,1998,2131,2353,2807,2970,3181,3553,3737,3864
40,0,0.9805300235748291,0.3470099866390228,2.9258899688720703,0,3.016979932785034,0.9803400039672852,0.32892000675201416,403,374,660,849,1402,1286,1906,2011,2155,2351,2865,2946,3215,3604,3726,3858
50,0,0.983460009098053,0.34804999828338623,2.9171700477600098,0,3.007659912109375,0.9833700060844421,0.32993999123573303,412,405,702,848,1438,1242,1948,2018,2189,2357,2923,2955,3206,3635,3736,3868
60,0,0.98580002784729,0.34887999296188354,2.9102399349212646,0,3.0005300045013428,0.9857100248336792,0.3307200074195862,405,418,753,854,1469,1198,1996,2017,2229,2369,2974,2968,3195,3611,3736,3881
70,0,0.9877399802207947,0.34957000613212585,2.9045400619506836,0,2.994499921798706,0.9876899719238281,0.33138999342918396,411,409,802,851,1496,1152,2024,2017,2268,2385,2965,2966,3201,3623,3737,3888
80,0,0.9896699786186218,0.3502500057220459,2.8988800048828125,0,2.9887399673461914,0.9896000027656555,0.3320299983024597,411,409,838,823,1519,1105,2009,2018,2300,2405,2962,2972,3205,3616,3751,3888
90,0,0.9917100071907043,0.35097000002861023,2.892899990081787,0,2.9827499389648438,0.9915800094604492,0.3326900005340576,410,412,853,766,1540,1048,2020,2017,2326,2426,2970,2971,3202,3619,3772,3886
100,0,0.9939299821853638,0.35175999999046326,2.8864500522613525,0,2.9761900901794434,0.9937700033187866,0.3334299921989441,410,411,839,691,1559,982,2014,2018,2348,2445,2968,2969,3201,3618,3810,3886
110,0,0.9964699745178223,0.352649986743927,2.8791000843048096,0,2.9687700271606445,0.9962499737739563,0.3342599868774414,410,797,610,1572,905,2018,2017,2370,2461,2967,2973,3202,3618,3814,3886
120,0,0.9994099736213684,0.3536899983882904,2.8706400394439697,0,2.960200071334839,0.9991400241851807,0.3352299928665161,411,731,528,1582,820,2017,2397,2475,2968,2971,3202,3618,3823,3886
130,0.00516,1.0026799440383911,0.35484999418258667,2.861259937286377,0.00466,2.950659990310669,1.002369999885559,0.3363099992275238,411,651,451,1590,736,2017,2429,2483,2968,2971,3202,3618,3818,3886
140,0.01218,1.0062400102615356,0.35611000657081604,2.8511500358581543,0.0116,2.9403600692749023,1.0058799982070923,0.3374899923801422,411,568,397,1599,654,2017,2460,2486,2969,2973,3202,3618,3818,3886
150,0.01963,1.0100500583648682,0.35745999217033386,2.840369939804077,0.01897,2.929379940032959,1.0096499919891357,0.3387500047683716,411,486,402,1608,580,2017,2485,2487,2970,2973,3202,3618,3819,3886
160,0.02729,1.0140299797058105,0.3588699996471405,2.8292500972747803,0.02658,2.9179799556732178,1.0135899782180786,0.34007999300956726,411,410,416,420,1616,511,2017,2018,2492,2487,2970,2973,3202,3618,3819,3886
170,0.03499,1.0180599689483643,0.3603000044822693,2.818039894104004,0.03423,2.9064900875091553,1.0176000595092773,0.3414199948310852,411,391,412,1621,453,2017,2486,2487,2970,2973,3202,3618,3819,3886
180,0.04281,1.0222100019454956,0.36177000403404236,2.8065900802612305,0.04199,2.8947999477386475,1.0217100381851196,0.34279999136924744,411,412,1624,409,2017,2018,2481,2489,2970,2973,3201,3618,3819,3886
190,0.05071,1.02646005153656,0.36327001452445984,2.794990062713623,0.04982,2.8829500675201416,1.0259100198745728,0.3442099988460541,411,417,414,1625,397,2017,2481,2491,2970,2973,3201,3618,3820,3886
200,0.05887,1.030900001525879,0.36484000086784363,2.782949924468994,0.0579,2.8706700801849365,1.0303000211715698,0.34567999839782715,410,411,409,414,1625,2017,2480,2494,2973,3201,3618,3819,3886
210,0.06719,1.03548002243042,0.36645999550819397,2.770620107650757,0.06614,2.8580899238586426,1.0348399877548218,0.3472000062465668,411,410,414,1625,417,2018,2016,2480,2497,2973,2974,3201,3618,3820,3886
220,0.07565,1.0402100086212158,0.36812999844551086,2.7580299377441406,0.07454,2.8451900482177734,1.0395300388336182,0.3487800061702728,411,413,414,1624,2017,2016,2481,2500,2973,2976,3201,3618,3819,3885
230,0.08428,1.0450999736785889,0.3698599934577942,2.745120048522949,0.0831,2.83201003074646,1.0443600416183472,0.35040000081062317,411,410,414,1623,2016,2017,2481,2502,2976,2975,3201,3617,3821,3884
240,0.09301,1.0501199960708618,0.37163999676704407,2.7320098876953125,0.09177,2.818579912185669,1.049340009689331,0.35207000374794006,411,412,414,1621,2017,2018,2480,2506,2975,2976,3201,3618,3818,3882
250,0.10209,1.0554100275039673,0.3735100030899048,2.7183001041412354,0.10079,2.8045499324798584,1.0545899868011475,0.3538300096988678,411,414,1619,412,2017,2481,2512,2976,2978,3201,3618,3821,3880
260,0.11164,1.0610699653625488,0.3755199909210205,2.7037999629974365,0.11032,2.7896499633789062,1.0602200031280518,0.35572001338005066,413,414,412,1617,2017,2016,2480,2520,2978,2977,3201,3618,3819,3877
270,0.12154,1.067039966583252,0.37762999534606934,2.688699960708618,0.12015,2.7741899490356445,1.0661300420761108,0.357699990272522,411,412,414,1614,2017,2476,2528,2978,3200,3618,3820,3870
280,0.1316,1.073199987411499,0.37981000542640686,2.673259973526001,0.1302,2.758310079574585,1.0722700357437134,0.35975998640060425,412,414,1611,413,2017,2016,2474,2541,2980,3199,3618,3820,3858
290,0.14183,1.0795799493789673,0.38207000494003296,2.6574599742889404,0.14044,2.7420198917388916,1.0786399841308594,0.3619000017642975,412,413,414,1607,2017,2015,2474,2553,2980,3200,3618,3820,3833
300,0.15209,1.0860899686813354,0.38436999917030334,2.6415300369262695,0.15072,2.7255799770355225,1.0851399898529053,0.364080011844635,412,414,1602,2017,2016,2474,2565,2981,3200,3618,3821,3806
310,0.16234,1.0927200317382812,0.3867200016975403,2.6255099773406982,0.16101,2.709019899368286,1.0917799472808838,0.3663100004196167,412,411,414,1592,2017,2473,2583,2982,2981,3201,3617,3819,3821
320,0.1725,1.0994000434875488,0.3890799880027771,2.6095399856567383,0.17122,2.6924901008605957,1.098479986190796,0.36855998635292053,413,412,414,1575,2015,2017,2473,2603,2983,2981,3202,3618,3819
330,0.18257,1.1061500310897827,0.3914699852466583,2.5936200618743896,0.18135,2.6759800910949707,1.1052600145339966,0.3708299994468689,412,411,414,1544,2018,2015,2473,2623,2983,2982,3206,3617,3821,3822
340,0.19252,1.1129399538040161,0.3938800096511841,2.5777900218963623,0.19137,2.6595499515533447,1.112089991569519,0.3731200098991394,411,412,414,1522,2015,2018,2473,2649,2984,3219,3617,3821,3820
350,0.20239,1.1198099851608276,0.39629998803138733,2.5619900226593018,0.20133,2.643120050430298,1.11899995803833,0.37544000148773193,411,412,1504,414,2017,2467,2679,2985,3272,3618,3819,3820
360,0.21225,1.1267999410629272,0.3987799882888794,2.5460898876190186,0.2113,2.626569986343384,1.1260499954223633,0.377810001373291,411,1495,413,2017,2467,2694,2985,3374,3618,3820,3821
370,0.22192,1.1337800025939941,0.4012500047683716,2.5304200649261475,0.22107,2.610260009765625,1.1330900192260742,0.38016998767852783,413,411,410,1497,2017,2016,2467,2709,2986,3459,3618,3821
380,0.23132,1.1406899690628052,0.40369001030921936,2.515089988708496,0.2306,2.5942299365997314,1.140089988708496,0.38251999020576477,411,410,1500,2015,2017,2466,2719,2986,2987,3475,3618,3820
390,0.24055,1.1476000547409058,0.406139999628067,2.4999499320983887,0.23997,2.578389883041382,1.147089958190918,0.3848699927330017,411,410,1498,2016,2466,2714,2987,2988,3457,3618,3820,3821
400,0.24962,1.1545100212097168,0.4085899889469147,2.4849700927734375,0.24919,2.5627100467681885,1.1541099548339844,0.38721999526023865,409,410,1498,411,2017,2015,2463,2713,2988,2989,3471,3618,3822,3821
410,0.25861,1.1614899635314941,0.41106000542640686,2.4700400829315186,0.25834,2.5470499992370605,1.1612099409103394,0.38960000872612,410,411,1497,2015,2017,2462,2717,2989,2988,3463,3617,3820,3821
420,0.2677,1.16867995262146,0.41359999775886536,2.4548499584198,0.26754,2.5311999320983887,1.1684800386428833,0.3920400142669678,412,411,410,1485,2015,2461,2716,2989,3467,3617,3820,3821
430,0.27671,1.1759400367736816,0.41617000102996826,2.43969988822937,0.2767,2.515320062637329,1.1758500337600708,0.39452001452445984,408,410,411,1461,2017,2016,2461,2714,2988,2991,3467,3618,3820,3821
440,0.28528,1.182960033416748,0.4186500012874603,2.4252099990844727,0.28539,2.500149965286255,1.1829899549484253,0.39691001176834106,406,408,407,409,1416,410,2015,2017,2461,2710,2989,2988,3466,3618,3821
450,0.29355,1.189869999885559,0.421099990606308,2.411129951477051,0.29383,2.4853599071502686,1.1900299787521362,0.3992699980735779,407,408,1435,410,2015,2016,2461,2710,2989,2988,3467,3618,3822,3821
460,0.30162,1.1967300176620483,0.4235300123691559,2.397320032119751,0.30206,2.4708199501037598,1.197029948234558,0.4016200006008148,407,408,1431,409,2016,2461,2712,2989,3467,3617,3820
470,0.30945,1.2034900188446045,0.4259200096130371,2.38385009765625,0.31008,2.4565999507904053,1.2039599418640137,0.4039500057697296,408,409,1421,410,2016,2460,2711,2989,2990,3468,3617,3820,3821
480,0.31706,1.2101800441741943,0.4282900094985962,2.3706700801849365,0.31787,2.4426798820495605,1.210819959640503,0.40625,407,408,1421,410,2016,2017,2461,2710,2990,3467,3619,3820
490,0.32446,1.216789960861206,0.43062999844551086,2.357789993286133,0.32547,2.42903995513916,1.2176200151443481,0.40852999687194824,407,408,1421,409,2016,2015,2460,2711,2989,2992,3468,3618,3822,3821
500,0.33163,1.223289966583252,0.43292999267578125,2.345249891281128,0.33286,2.4156999588012695,1.2243499755859375,0.41078999638557434,408,407,1419,2016,2458,2710,2991,2990,3467,3616,3821
510,0.33859,1.2297099828720093,0.4352000057697296,2.333009958267212,0.34004,2.4026598930358887,1.2309900522232056,0.4130200147628784,407,406,1419,2015,2457,2708,2990,2992,3467,3616,3821
520,0.34532,1.2360199689865112,0.4374299943447113,2.3210999965667725,0.347,2.3899500370025635,1.2375400066375732,0.4152100086212158,408,406,407,1416,2015,2016,2457,2706,2991,3467,3618,3821
530,0.35185,1.2422300577163696,0.43963000178337097,2.3094899654388428,0.35376,2.377549886703491,1.2439899444580078,0.4173800051212311,406,407,1416,2015,2454,2707,2990,3468,3619,3822,3821
540,0.35821,1.2483700513839722,0.44179999828338623,2.298150062561035,0.36033,2.3654398918151855,1.2503600120544434,0.41951999068260193,405,406,1416,2015,2454,2707,2991,2990,3468,3618,3822,3821
550,0.36441,1.2544399499893188,0.44394999742507935,2.287019968032837,0.3667,2.3536200523376465,1.2566399574279785,0.4216200113296509,405,406,407,1415,2014,2016,2455,2707,2992,3468,3618,3820
560,0.37059,1.2605899572372437,0.44613000750541687,2.2758700847625732,0.37296,2.3419699668884277,1.2628899812698364,0.42372000217437744,403,404,407,1399,2016,2014,2454,2708,2992,2993,3467,3618,3821
570,0.37639,1.2664400339126587,0.448199987411499,2.265350103378296,0.37899,2.3306798934936523,1.2690099477767944,0.42577001452445984,404,406,1395,407,2016,2455,2708,2993,3467,3617,3821,3822
580,0.38219,1.2723699808120728,0.450300008058548,2.2548000812530518,0.3849,2.3195700645446777,1.2750799655914307,0.42781001329421997,405,406,1352,2014,2452,2708,2993,3467,3618,3821,3820
590,0.38779,1.2781699895858765,0.452349990606308,2.2445600032806396,0.39065,2.3087000846862793,1.2810900211334229,0.4298200011253357,406,407,405,1321,2016,2015,2451,2708,2992,3468,3617,3822,3821
600,0.39328,1.2839399576187134,0.4543899893760681,2.2344698905944824,0.39624,2.2980899810791016,1.2869999408721924,0.4318099915981293,405,406,408,1305,407,2014,2015,2451,2708,2994,3468,3618,3822,3821
610,0.39856,1.2895599603652954,0.4563800096511841,2.2247400283813477,0.4017,2.2876698970794678,1.292870044708252,0.4337800145149231,404,406,405,407,1292,2015,2014,2450,2708,2992,2993,3468,3618,3821
620,0.40373,1.2951500415802002,0.4583599865436554,2.2151401042938232,0.40702,2.277470111846924,1.2986600399017334,0.4357199966907501,403,405,406,1281,2015,2014,2451,2708,2992,2994,3468,3618,3821,3820
630,0.40884,1.3007299900054932,0.4603300094604492,2.20563006401062,0.41223,2.2674400806427,1.3043999671936035,0.43764999508857727,403,406,405,1268,2015,2014,2451,2708,2993,3468,3618,3821
640,0.41385,1.3062800168991089,0.46230000257492065,2.196269989013672,0.41733,2.2575900554656982,1.3100899457931519,0.4395599961280823,404,405,406,1254,2014,2015,2450,2708,2993,3467,3618,3821,3823
650,0.41871,1.3117300271987915,0.46421998739242554,2.1871399879455566,0.42233,2.247879981994629,1.315750002861023,0.4414600133895874,403,404,406,1238,2015,2016,2448,2708,2993,3468,3617,3821
660,0.42355,1.3172199726104736,0.4661700129508972,2.1780200004577637,0.42723,2.2383298873901367,1.3213599920272827,0.443340003490448,404,405,407,1223,406,2013,2014,2448,2708,2994,3467,3617,3820,3821
670,0.4283,1.3226799964904785,0.46810001134872437,2.169029951095581,0.43205,2.228879928588867,1.3269699811935425,0.4452199935913086,404,405,406,1207,2015,2013,2449,2708,2993,2994,3468,3617,3821,3822
680,0.43296,1.3281099796295166,0.47001999616622925,2.1601600646972656,0.43678,2.219599962234497,1.3325200080871582,0.44707998633384705,404,405,406,1192,2014,2448,2708,2994,2995,3467,3617,3823,3821
690,0.43749,1.3334499597549438,0.4719099998474121,2.151520013809204,0.44142,2.2104198932647705,1.3380500078201294,0.4489400088787079,404,405,1185,2015,2014,2447,2708,2995,2994,3467,3617,3820,3821
700,0.44199,1.3387999534606934,0.47380998730659485,2.1429100036621094,0.446,2.201349973678589,1.343559980392456,0.4507899880409241,403,405,404,1185,2014,2444,2708,2994,2995,3467,3617,3820,3821
710,0.44642,1.3441599607467651,0.4756999909877777,2.1343700885772705,0.45051,2.1923699378967285,1.34906005859375,0.45263001322746277,403,404,1184,2014,2447,2708,2994,3467,3618,3822
720,0.45081,1.349519968032837,0.47760000824928284,2.1259000301361084,0.45495,2.183500051498413,1.3545399904251099,0.4544700086116791,403,404,1183,2014,2443,2709,2995,3467,3617,3820,3821
730,0.45518,1.3549200296401978,0.47951000928878784,2.117419958114624,0.45931,2.1747400760650635,1.3600000143051147,0.4562999904155731,403,404,405,1181,2014,2016,2445,2711,2994,2996,3468,3617,3823,3820
740,0.45951,1.3603399991989136,0.4814299941062927,2.108989953994751,0.46367,2.165950059890747,1.3655200004577637,0.4581499993801117,402,404,1180,2015,2014,2446,2711,2996,2994,3466,3617,3821,3822
750,0.4638,1.3657599687576294,0.48335000872612,2.1006100177764893,0.46797,2.157249927520752,1.3710299730300903,0.46000000834465027,402,404,405,1178,2014,2444,2710,2995,2996,3467,3617,3821
760,0.468,1.371150016784668,0.485260009765625,2.0923500061035156,0.47223,2.1486101150512695,1.376539945602417,0.46184998750686646,402,403,404,1175,2015,2014,2445,2710,2995,3467,3617,3820,3822
770,0.47226,1.3766800165176392,0.4872100055217743,2.0839600563049316,0.47646,2.1399800777435303,1.3820899724960327,0.4637100100517273,402,403,404,405,1167,2014,2444,2710,2995,3466,3617,3822
780,0.47646,1.3821899890899658,0.4891600012779236,2.0756499767303467,0.48066,2.1313700675964355,1.3876700401306152,0.4655900001525879,401,402,404,1157,2015,2014,2444,2710,2995,3468,3617,3822,3821
790,0.48068,1.3877899646759033,0.4911400079727173,2.067270040512085,0.48484,2.1227800846099854,1.3932900428771973,0.4674699902534485,402,404,1145,2013,2014,2444,2711,2996,3465,3617,3821,3822
800,0.48487,1.3934099674224854,0.49312999844551086,2.058919906616211,0.489,2.114180088043213,1.3989499807357788,0.4693700075149536,403,404,1134,2015,2014,2444,2711,2995,3468,3617,3822,3821
810,0.48901,1.399049997329712,0.4951300024986267,2.0506300926208496,0.49313,2.1056199073791504,1.4046399593353271,0.4712800085544586,402,404,1135,2013,2015,2443,2711,2995,2996,3466,3617,3822
820,0.49313,1.4047199487686157,0.49713999032974243,2.0423500537872314,0.49724,2.0970799922943115,1.4103699922561646,0.4731999933719635,401,403,405,1137,404,2014,2444,2711,2995,3467,3617,3823,3822
830,0.49727,1.4105000495910645,0.49917998909950256,2.033989906311035,0.50134,2.0885000228881836,1.416159987449646,0.4751400053501129,401,403,404,1135,2015,2014,2444,2710,2995,2997,3467,3617,3820,3822
840,0.50139,1.4163199663162231,0.5012400150299072,2.025629997253418,0.50543,2.079930067062378,1.4219900369644165,0.4771000146865845,402,403,404,1135,2014,2442,2710,2996,2994,3466,3617,3823,3822
850,0.50553,1.42221999168396,0.5033299922943115,2.0172200202941895,0.50955,2.071229934692383,1.4279600381851196,0.47909998893737793,401,402,403,1134,2014,2015,2443,2710,2995,2997,3467,3617,3820,3821
860,0.50982,1.428439974784851,0.5055299997329712,2.0084400177001953,0.51375,2.0623600482940674,1.4341100454330444,0.48116999864578247,402,404,1134,2015,2014,2443,2710,2996,2995,3465,3617,3822
870,0.51425,1.434939980506897,0.507830023765564,1.9993300437927246,0.51817,2.05295991897583,1.4406700134277344,0.48337000608444214,400,401,402,403,1134,2014,2442,2709,2996,3469,3617,3822,3821
880,0.52012,1.4436800479888916,0.510919988155365,1.9872299432754517,0.52389,2.0407299995422363,1.4493099451065063,0.486270010471344,401,402,403,1132,2015,2441,2703,2996,2997,3467,3613,3822,3820
890,0.53091,1.4601999521255493,0.5167700052261353,1.964750051498413,0.53447,2.017940044403076,1.4656800031661987,0.4917599856853485,401,405,406,404,1126,403,2015,2014,2439,2665,2997,2996,3468,3597,3822,3821
900,0.54087,1.475950002670288,0.5223399996757507,1.9437899589538574,0.54437,1.996359944343567,1.4815200567245483,0.4970700144767761,400,399,401,1131,402,2015,2016,2446,2665,2994,3467,3562,3821,3822
910,0.54639,1.4848999977111816,0.5255100131034851,1.932070016860962,0.54975,1.9845499992370605,1.490339994430542,0.500029981136322,397,398,1157,2014,2013,2452,2662,2992,2993,3466,3494,3821,3822
920,0.55114,1.4927400350570679,0.5282800197601318,1.921929955482483,0.55462,1.9737900495529175,1.498460054397583,0.5027599930763245,397,398,1189,2013,2015,2452,2662,2994,2993,3467,3444,3821
930,0.55619,1.5012099742889404,0.531279981136322,1.911080002784729,0.55961,1.962689995765686,1.5069400072097778,0.5055999755859375,398,395,397,1194,2015,2014,2451,2660,2993,2994,3464,3448,3822,3821
940,0.56107,1.5095399618148804,0.5342299938201904,1.9005399942398071,0.56451,1.951740026473999,1.5153900384902954,0.5084400177001953,398,397,396,1182,2014,2450,2660,2993,2994,3467,3471,3820,3822
950,0.56578,1.517699956893921,0.53711998462677,1.8903100490570068,0.56925,1.9410799741744995,1.523710012435913,0.5112299919128418,398,1178,2014,2449,2659,2994,2993,3467,3470,3822,3821
960,0.57045,1.525920033454895,0.5400300025939941,1.8801300525665283,0.57392,1.9305299520492554,1.532039999961853,0.5140200257301331,397,396,398,1177,2014,2446,2658,2993,2994,3467,3464,3821,3822
970,0.57499,1.534060001373291,0.5429099798202515,1.8701599836349487,0.57852,1.9200899600982666,1.540369987487793,0.5168200135231018,397,398,1178,2014,2449,2659,2993,3466,3468,3821
980,0.57957,1.542389988899231,0.5458599925041199,1.8600599765777588,0.58305,1.9097399711608887,1.5487099885940552,0.5196200013160706,397,1176,2015,2014,2448,2659,2993,3466,3820,3821
990,0.58412,1.5507999658584595,0.548829972743988,1.8499799966812134,0.58751,1.8995000123977661,1.5570600032806396,0.5224199891090393,397,395,396,1174,2013,2014,2448,2659,2994,2995,3466,3821,3822
